what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.VariableView",1332943234969
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1332943235126
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1332943235187
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.BreakpointView",1332943235974
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1332943238503
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1332943238550
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1332943241941
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332943241958
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1332943262785
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332943264732
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332943264779
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332943271233
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332943271233
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1332943272461
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332943288132
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332943288173
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332943291557
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332943291557
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1332943297755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943302391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943363306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332943365541
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1332943366255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943371342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943392846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943397947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943402759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943412781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943419668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332943421012
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332943425874
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332943425916
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332943430192
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332943430192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943432573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943493749
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1332943496195
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332943498318
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332943498355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943500734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943502704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943509797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943511359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943515917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943517552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943518494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943520777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943523421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943526714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943533540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943556046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332943558536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943562816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943610060
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1332943610075
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332943612403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943615116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943661090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943662052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943678245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943679624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943688606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943691811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943694046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943695084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943711359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943711830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943803270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332943804691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944009790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944010919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944477474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944478190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944540560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944541774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944550680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944553822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944556707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944560134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944560185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944560263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944562890
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332944563480
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332944569301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944796073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944824901
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332944824917
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332944825148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944832457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944906976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944907620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332944988992
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1332944989311
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1332944997661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945008635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945015305
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945016522
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1332945017008
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1332945017009
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1332945017010
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1332945017011
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1332945017012
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1332945017013
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1332945017014
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1332945017014
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1332945017015
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1332945017015
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1332945017016
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1332945017017
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.400.v201103082016,"org.eclipse.jst.ws.consumption.ui",1332945017018
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.600.v201103082016,"org.eclipse.jst.ws.consumption",1332945017019
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1332945017019
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1332945017020
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1332945017021
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1332945017021
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1332945017022
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1332945017022
stopped,bundle,org.eclipse.jst.ws,1.0.508.v201104071820,"org.eclipse.jst.ws",1332945017023
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1332945017024
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui",1332945017026
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1332945017027
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1332945017028
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1332945017029
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1332945017029
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1332945017029
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1332945017030
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1332945017030
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1332945017031
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1332945017031
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1332945017031
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1332945017031
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1332945017031
stopped,bundle,org.eclipse.mylyn.commons.xmlrpc,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.xmlrpc",1332945017032
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.2.v201105111200,"org.eclipse.datatools.enablement.oda.ws.ui",1332945017033
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.2.v201011041216,"org.eclipse.datatools.enablement.oda.ws",1332945017033
stopped,bundle,org.eclipse.wst.wsdl,1.2.201.v201103211934,"org.eclipse.wst.wsdl",1332945017034
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1332945017035
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1332945017035
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1332945017036
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1332945017037
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.100.v201105030025,"org.eclipse.wst.xml.xpath.ui",1332945017038
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1332945017038
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.launching",1332945017039
stopped,bundle,org.eclipse.wst.xsl.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.launching",1332945017040
stopped,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1332945017041
stopped,bundle,org.eclipse.wst.xml.xpath.core,1.2.0.v201105030025,"org.eclipse.wst.xml.xpath.core",1332945017042
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.2.1.v201104211630,"org.eclipse.datatools.enablement.oda.xml.ui",1332945017042
stopped,bundle,org.eclipse.datatools.enablement.oda.xml,1.2.1.v201104121500,"org.eclipse.datatools.enablement.oda.xml",1332945017042
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1332945017043
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1332945017044
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1332945017045
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1332945017046
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1332945017048
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1332945017049
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.3.v201104032306,"org.eclipse.jst.pagedesigner",1332945017050
stopped,bundle,org.eclipse.jst.jsf.core,1.3.5.v201105031140,"org.eclipse.jst.jsf.core",1332945017052
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1332945017053
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.100.v201104061711,"org.eclipse.jst.jsf.standard.tagsupport",1332945017054
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.2.0.v20100308,"org.eclipse.jst.pagedesigner.jsp.core",1332945017055
stopped,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1332945017056
